video,canonical_index,timestamp_s,target_visible,state,reasons,confidence,peak_margin,template_similarity,center_step,frame_scale,original_scale,aspect_change,eligible_detections,matching_detections,detector_misses,raw_sot_box,matched_detector_box,output_box
courtyard_competitor,151,30.200277,True,Missing,"[""competitor overlap uncertainty""]",0.99838,0.119715,0.939949,0.024352,1.080488,1.436086,1.127788,2,2,0,"{""x1"": 539.2985133735266, ""y1"": 51.749539934961604, ""x2"": 701.1947801731491, ""y2"": 554.2546535982217}","{""x1"": 545.52880859375, ""y1"": 38.19683837890625, ""x2"": 699.685791015625, ""y2"": 580.351318359375}",null
courtyard_competitor,152,30.404057,True,Missing,"[""competitor overlap uncertainty""]",0.999062,0.236655,0.892426,0.058903,1.086763,1.560686,1.053809,2,2,0,"{""x1"": 619.3645417855296, ""y1"": 45.903313352099985, ""x2"": 793.9616402527213, ""y2"": 552.2817724315569}","{""x1"": 683.951416015625, ""y1"": 35.12451171875, ""x2"": 893.74755859375, ""y2"": 590.2762451171875}",null
courtyard_competitor,153,30.607838,True,Tracked,[],0.999897,0.121475,0.87926,0.066197,1.064933,1.662025,1.018645,2,1,0,"{""x1"": 708.0446106753542, ""y1"": 68.80474836729215, ""x2"": 894.7214894782798, ""y2"": 573.1684540156698}","{""x1"": 712.8445434570312, ""y1"": 32.7642822265625, ""x2"": 912.9158325195312, ""y2"": 590.5218505859375}","{""x1"": 708.0446106753542, ""y1"": 68.80474836729215, ""x2"": 894.7214894782798, ""y2"": 573.1684540156698}"
courtyard_competitor,154,30.811618,True,Tracked,[],0.99987,0.106829,0.85732,0.019676,1.021794,1.698248,1.010293,2,1,0,"{""x1"": 733.105106808473, ""y1"": 51.78099832089774, ""x2"": 921.0301138363354, ""y2"": 563.714192202868}","{""x1"": 741.6222534179688, ""y1"": 32.20465087890625, ""x2"": 940.3765258789062, ""y2"": 583.8289794921875}","{""x1"": 733.105106808473, ""y1"": 51.78099832089774, ""x2"": 921.0301138363354, ""y2"": 563.714192202868}"
courtyard_competitor,155,31.015399,True,Tracked,[],0.999861,0.360669,0.850226,0.026882,1.006642,1.687043,1.009075,2,1,0,"{""x1"": 772.9353100955228, ""y1"": 53.60765544572473, ""x2"": 960.1263523784563, ""y2"": 564.1570072885002}","{""x1"": 777.1552734375, ""y1"": 24.8861083984375, ""x2"": 981.975341796875, ""y2"": 571.2833251953125}","{""x1"": 772.9353100955228, ""y1"": 53.60765544572473, ""x2"": 960.1263523784563, ""y2"": 564.1570072885002}"
courtyard_competitor,156,31.219179,True,Tracked,[],0.99992,0.145796,0.795333,0.009169,1.027907,1.734123,1.028139,2,1,0,"{""x1"": 784.015618928065, ""y1"": 50.19207423722207, ""x2"": 975.5849639138415, ""y2"": 562.9950618692343}","{""x1"": 788.33349609375, ""y1"": 20.5093994140625, ""x2"": 991.207275390625, ""y2"": 572.663818359375}","{""x1"": 784.015618928065, ""y1"": 50.19207423722207, ""x2"": 975.5849639138415, ""y2"": 562.9950618692343}"
courtyard_competitor,157,31.382204,True,Tracked,[],0.999912,0.104005,0.805108,0.018853,1.042205,1.663898,1.014162,2,1,0,"{""x1"": 800.3839645833019, ""y1"": 29.690846860206705, ""x2"": 986.7545771735676, ""y2"": 535.4527395614205}","{""x1"": 809.3946533203125, ""y1"": 19.10113525390625, ""x2"": 971.7525634765625, ""y2"": 553.2646484375}","{""x1"": 800.3839645833019, ""y1"": 29.690846860206705, ""x2"": 986.7545771735676, ""y2"": 535.4527395614205}"
courtyard_competitor,158,31.585984,True,Tracked,[],0.999889,0.27743,0.821093,0.009533,1.022853,1.626723,1.03488,2,1,0,"{""x1"": 814.2746812784936, ""y1"": 32.57754097783891, ""x2"": 1000.4242219981546, ""y2"": 527.6266597333521}","{""x1"": 815.388671875, ""y1"": 22.90838623046875, ""x2"": 982.7640380859375, ""y2"": 532.616455078125}","{""x1"": 814.2746812784936, ""y1"": 32.57754097783891, ""x2"": 1000.4242219981546, ""y2"": 527.6266597333521}"
courtyard_competitor,159,31.789765,True,Tracked,[],0.999891,0.244699,0.794912,0.004294,1.018284,1.597513,1.040507,2,1,0,"{""x1"": 820.9594558942221, ""y1"": 33.85698038713218, ""x2"": 1005.9310353068253, ""y2"": 523.1129988415571}","{""x1"": 829.138427734375, ""y1"": 20.23095703125, ""x2"": 996.6846923828125, ""y2"": 531.2398681640625}","{""x1"": 820.9594558942221, ""y1"": 33.85698038713218, ""x2"": 1005.9310353068253, ""y2"": 523.1129988415571}"
courtyard_competitor,160,31.993545,True,Tracked,[],0.99989,0.168292,0.783213,0.008132,1.027632,1.554557,1.021994,2,1,0,"{""x1"": 834.7939861316554, ""y1"": 37.03214735573761, ""x2"": 1015.6311841793117, ""y2"": 524.0173040328895}","{""x1"": 837.8260498046875, ""y1"": 17.8028564453125, ""x2"": 1001.9063720703125, ""y2"": 531.440185546875}","{""x1"": 834.7939861316554, ""y1"": 37.03214735573761, ""x2"": 1015.6311841793117, ""y2"": 524.0173040328895}"
