video,canonical_index,timestamp_s,target_visible,state,reasons,confidence,peak_margin,template_similarity,center_step,frame_scale,original_scale,aspect_change,eligible_detections,matching_detections,detector_misses,raw_sot_box,matched_detector_box,output_box
courtyard_competitor,138,27.591886,True,Tracked,[],0.999724,0.163585,0.945694,0.037988,1.074909,1.217074,1.058783,2,1,0,"{""x1"": 577.9019865169197, ""y1"": 31.378955734101396, ""x2"": 740.7648775635377, ""y2"": 454.7210368671841}","{""x1"": 610.154052734375, ""y1"": 32.704254150390625, ""x2"": 740.6181640625, ""y2"": 430.2439880371094}","{""x1"": 577.9019865169197, ""y1"": 31.378955734101396, ""x2"": 740.7648775635377, ""y2"": 454.7210368671841}"
courtyard_competitor,139,27.795666,True,Tracked,[],0.999833,0.509991,0.929291,0.02523,1.101005,1.10542,1.008506,2,1,0,"{""x1"": 546.5902429007889, ""y1"": 38.2988198028232, ""x2"": 698.0729973619171, ""y2"": 451.68977303241695}","{""x1"": 586.4677734375, ""y1"": 36.992034912109375, ""x2"": 690.8837890625, ""y2"": 437.7008972167969}","{""x1"": 546.5902429007889, ""y1"": 38.2988198028232, ""x2"": 698.0729973619171, ""y2"": 451.68977303241695}"
courtyard_competitor,140,27.999447,True,Tracked,[],0.99988,0.784698,0.958386,0.010729,1.021063,1.082617,1.017932,2,1,0,"{""x1"": 531.3002161959108, ""y1"": 42.378797994221486, ""x2"": 681.9113681846078, ""y2"": 449.58512967884366}","{""x1"": 512.9481201171875, ""y1"": 33.04606628417969, ""x2"": 678.1507568359375, ""y2"": 446.46136474609375}","{""x1"": 531.3002161959108, ""y1"": 42.378797994221486, ""x2"": 681.9113681846078, ""y2"": 449.58512967884366}"
courtyard_competitor,141,28.203227,True,Tracked,[],0.999907,0.778974,0.959103,0.010388,1.013425,1.097151,1.030847,2,1,0,"{""x1"": 515.2302056528804, ""y1"": 40.03655370740486, ""x2"": 667.8077426694203, ""y2"": 447.39118522819604}","{""x1"": 506.4546813964844, ""y1"": 35.22444152832031, ""x2"": 675.2437744140625, ""y2"": 452.51434326171875}","{""x1"": 515.2302056528804, ""y1"": 40.03655370740486, ""x2"": 667.8077426694203, ""y2"": 447.39118522819604}"
courtyard_competitor,142,28.407008,True,Tracked,[],0.999872,0.303371,0.958423,0.039171,1.015466,1.080441,1.050345,2,1,0,"{""x1"": 464.2307020466466, ""y1"": 51.71546473862168, ""x2"": 609.7413776492383, ""y2"": 472.34819509507884}","{""x1"": 463.2519836425781, ""y1"": 30.85345458984375, ""x2"": 610.94482421875, ""y2"": 483.4989013671875}","{""x1"": 464.2307020466466, ""y1"": 51.71546473862168, ""x2"": 609.7413776492383, ""y2"": 472.34819509507884}"
courtyard_competitor,143,28.610788,True,Tracked,[],0.999858,0.776285,0.944774,0.008235,1.019265,1.101256,1.077607,2,1,0,"{""x1"": 452.4940905877076, ""y1"": 48.65757171949173, ""x2"": 597.5295359535208, ""y2"": 478.79854443036817}","{""x1"": 453.00311279296875, ""y1"": 31.822921752929688, ""x2"": 603.2225952148438, ""y2"": 493.49774169921875}","{""x1"": 452.4940905877076, ""y1"": 48.65757171949173, ""x2"": 597.5295359535208, ""y2"": 478.79854443036817}"
courtyard_competitor,144,28.814569,True,Tracked,[],0.999791,0.769731,0.937124,0.003494,1.051157,1.157593,1.089559,2,1,0,"{""x1"": 455.2156127471061, ""y1"": 45.030192601943384, ""x2"": 603.0967981841949, ""y2"": 488.4751740374782}","{""x1"": 443.7058410644531, ""y1"": 31.134017944335938, ""x2"": 605.99658203125, ""y2"": 499.3800048828125}","{""x1"": 455.2156127471061, ""y1"": 45.030192601943384, ""x2"": 603.0967981841949, ""y2"": 488.4751740374782}"
courtyard_competitor,145,29.018349,True,Tracked,[],0.999807,0.744458,0.940147,0.00776,1.067299,1.235497,1.125932,2,1,0,"{""x1"": 447.4505532076989, ""y1"": 43.21653574458509, ""x2"": 597.738833070654, ""y2"": 508.924328620279}","{""x1"": 437.3735046386719, ""y1"": 38.57476806640625, ""x2"": 608.01318359375, ""y2"": 525.1032104492188}","{""x1"": 447.4505532076989, ""y1"": 43.21653574458509, ""x2"": 597.738833070654, ""y2"": 508.924328620279}"
courtyard_competitor,146,29.181374,True,Tracked,[],0.99971,0.767438,0.938802,0.001907,1.048737,1.295712,1.133318,2,1,0,"{""x1"": 445.375010630636, ""y1"": 39.58114249203595, ""x2"": 598.7797432586889, ""y2"": 518.0642752521883}","{""x1"": 434.19384765625, ""y1"": 37.24774169921875, ""x2"": 604.764404296875, ""y2"": 534.4044799804688}","{""x1"": 445.375010630636, ""y1"": 39.58114249203595, ""x2"": 598.7797432586889, ""y2"": 518.0642752521883}"
courtyard_competitor,147,29.385154,True,Tracked,[],0.998596,0.278078,0.931878,0.008476,1.035205,1.341329,1.115808,2,1,0,"{""x1"": 443.37085416835976, ""y1"": 49.74108915345363, ""x2"": 600.6724577121884, ""y2"": 532.7985218324384}","{""x1"": 432.16619873046875, ""y1"": 39.919677734375, ""x2"": 605.7958374023438, ""y2"": 544.0936279296875}","{""x1"": 443.37085416835976, ""y1"": 49.74108915345363, ""x2"": 600.6724577121884, ""y2"": 532.7985218324384}"
courtyard_competitor,148,29.588935,True,Tracked,[],0.992934,0.091088,0.924464,0.013189,1.005123,1.334493,1.09781,2,1,0,"{""x1"": 457.9919912616549, ""y1"": 64.48854018053902, ""x2"": 616.1731261350199, ""y2"": 542.4118393842123}","{""x1"": 453.78863525390625, ""y1"": 33.9376220703125, ""x2"": 644.9545288085938, ""y2"": 556.4119873046875}","{""x1"": 457.9919912616549, ""y1"": 64.48854018053902, ""x2"": 616.1731261350199, ""y2"": 542.4118393842123}"
courtyard_competitor,149,29.792716,True,Tracked,[],0.999308,0.176154,0.931301,0.015521,1.018399,1.359046,1.097554,2,1,0,"{""x1"": 479.90790896589345, ""y1"": 59.76613346659906, ""x2"": 639.5562710471702, ""y2"": 542.009825071819}","{""x1"": 468.79534912109375, ""y1"": 34.4400634765625, ""x2"": 650.6223754882812, ""y2"": 561.2904052734375}","{""x1"": 479.90790896589345, ""y1"": 59.76613346659906, ""x2"": 639.5562710471702, ""y2"": 542.009825071819}"
courtyard_competitor,150,29.996496,True,Tracked,[],0.999389,0.178521,0.928324,0.021413,1.010563,1.344841,1.142029,2,1,0,"{""x1"": 512.0113907511745, ""y1"": 65.24799592601846, ""x2"": 667.7001198572596, ""y2"": 554.5877473753828}","{""x1"": 507.2218933105469, ""y1"": 38.74090576171875, ""x2"": 675.5625, ""y2"": 564.28662109375}","{""x1"": 512.0113907511745, ""y1"": 65.24799592601846, ""x2"": 667.7001198572596, ""y2"": 554.5877473753828}"
courtyard_competitor,151,30.200277,True,Tracked,[],0.999811,0.34089,0.939051,0.019599,1.083757,1.45748,1.120826,2,1,0,"{""x1"": 536.7007211689067, ""y1"": 60.38339586673089, ""x2"": 700.3041735551421, ""y2"": 565.0527552279707}","{""x1"": 545.52880859375, ""y1"": 38.19683837890625, ""x2"": 699.685791015625, ""y2"": 580.351318359375}","{""x1"": 536.7007211689067, ""y1"": 60.38339586673089, ""x2"": 700.3041735551421, ""y2"": 565.0527552279707}"
courtyard_competitor,152,30.404057,True,Missing,"[""competitor overlap uncertainty""]",0.991916,0.04733,0.899561,0.074492,1.208406,1.761227,1.040884,2,2,0,"{""x1"": 628.3814831103052, ""y1"": 33.15038120838369, ""x2"": 822.6351164788719, ""y2"": 546.771594997297}","{""x1"": 683.951416015625, ""y1"": 35.12451171875, ""x2"": 893.74755859375, ""y2"": 590.2762451171875}",null
courtyard_competitor,153,30.607838,True,Tracked,[],0.999819,0.187672,0.883111,0.055797,1.029522,1.813222,1.014093,2,1,0,"{""x1"": 705.7886122842574, ""y1"": 52.42845844828139, ""x2"": 900.3356563300295, ""y2"": 580.4153590863327}","{""x1"": 712.8445434570312, ""y1"": 32.7642822265625, ""x2"": 912.9158325195312, ""y2"": 590.5218505859375}","{""x1"": 705.7886122842574, ""y1"": 52.42845844828139, ""x2"": 900.3356563300295, ""y2"": 580.4153590863327}"
courtyard_competitor,154,30.811618,True,Tracked,[],0.999873,0.6808,0.845212,0.021873,1.00187,1.816613,1.02595,2,1,0,"{""x1"": 738.4713654259288, ""y1"": 37.9905938629156, ""x2"": 929.3812548328794, ""y2"": 577.0427988819242}","{""x1"": 741.6222534179688, ""y1"": 32.20465087890625, ""x2"": 940.3765258789062, ""y2"": 583.8289794921875}","{""x1"": 738.4713654259288, ""y1"": 37.9905938629156, ""x2"": 929.3812548328794, ""y2"": 577.0427988819242}"
courtyard_competitor,155,31.015399,True,Tracked,[],0.999857,0.733871,0.856325,0.028241,1.008166,1.831449,1.028256,2,1,0,"{""x1"": 779.4443960574755, ""y1"": 32.31829202344784, ""x2"": 970.9171462518838, ""y2"": 574.175095818728}","{""x1"": 777.1552734375, ""y1"": 24.8861083984375, ""x2"": 981.975341796875, ""y2"": 571.2833251953125}","{""x1"": 779.4443960574755, ""y1"": 32.31829202344784, ""x2"": 970.9171462518838, ""y2"": 574.175095818728}"
courtyard_competitor,156,31.219179,True,Tracked,[],0.999838,0.682816,0.795887,0.003985,1.002418,1.835878,1.013403,2,1,0,"{""x1"": 784.4250731453943, ""y1"": 33.14442493739028, ""x2"": 977.5290212418116, ""y2"": 571.7233835115474}","{""x1"": 788.33349609375, ""y1"": 20.5093994140625, ""x2"": 991.207275390625, ""y2"": 572.663818359375}","{""x1"": 784.4250731453943, ""y1"": 33.14442493739028, ""x2"": 977.5290212418116, ""y2"": 571.7233835115474}"
courtyard_competitor,157,31.382204,True,Tracked,[],0.99984,0.745083,0.796248,0.009285,1.059137,1.733372,1.031047,2,1,0,"{""x1"": 799.5058529344191, ""y1"": 31.23924565103465, ""x2"": 985.5289513370366, ""y2"": 559.1027905099625}","{""x1"": 809.3946533203125, ""y1"": 19.10113525390625, ""x2"": 971.7525634765625, ""y2"": 553.2646484375}","{""x1"": 799.5058529344191, ""y1"": 31.23924565103465, ""x2"": 985.5289513370366, ""y2"": 559.1027905099625}"
courtyard_competitor,158,31.585984,True,Tracked,[],0.999839,0.759901,0.816302,0.007991,1.041885,1.663689,1.034065,2,1,0,"{""x1"": 808.8797582583162, ""y1"": 27.07294643749384, ""x2"": 990.8591724250035, ""y2"": 544.9736521339901}","{""x1"": 815.388671875, ""y1"": 22.90838623046875, ""x2"": 982.7640380859375, ""y2"": 532.616455078125}","{""x1"": 808.8797582583162, ""y1"": 27.07294643749384, ""x2"": 990.8591724250035, ""y2"": 544.9736521339901}"
courtyard_competitor,159,31.789765,True,Tracked,[],0.99975,0.698158,0.79647,0.011001,1.049048,1.585904,1.070748,2,1,0,"{""x1"": 828.0057561995409, ""y1"": 23.99033585371103, ""x2"": 1002.6100927425473, ""y2"": 538.5295879878765}","{""x1"": 829.138427734375, ""y1"": 20.23095703125, ""x2"": 996.6846923828125, ""y2"": 531.2398681640625}","{""x1"": 828.0057561995409, ""y1"": 23.99033585371103, ""x2"": 1002.6100927425473, ""y2"": 538.5295879878765}"
courtyard_competitor,160,31.993545,True,Tracked,[],0.999724,0.741709,0.787124,0.004541,1.035202,1.531975,1.095935,2,1,0,"{""x1"": 836.161992110394, ""y1"": 21.930719487687753, ""x2"": 1005.7885026254775, ""y2"": 533.5593377838829}","{""x1"": 837.8260498046875, ""y1"": 17.8028564453125, ""x2"": 1001.9063720703125, ""y2"": 531.440185546875}","{""x1"": 836.161992110394, ""y1"": 21.930719487687753, ""x2"": 1005.7885026254775, ""y2"": 533.5593377838829}"
